transaction_id,loan_id,payment_date,amount_paid,payment_method
TXN0009285,LN001439,2024-09-12,488.52,NACH
TXN0009286,LN001439,2025-03-14,617.83,Cash
TXN0009287,LN001439,2026-06-27,545.19,NACH
TXN0009288,LN001439,2024-08-16,623.42,UPI
TXN0009289,LN001440,2025-04-29,5056.1,NEFT
TXN0009290,LN001440,2026-02-24,5941.71,NACH
TXN0009291,LN001440,2025-12-02,7305.48,UPI
TXN0009292,LN001440,2024-07-31,5575.25,NEFT
TXN0009293,LN001440,2025-06-11,7289.94,UPI
TXN0009294,LN001440,2025-11-14,7320.59,Cheque
TXN0009295,LN001440,2024-10-08,7142.75,UPI
TXN0009296,LN001440,2026-03-27,6353.48,NACH
TXN0009297,LN001440,2025-09-14,6559.85,Cash
TXN0009298,LN001440,2025-02-17,7111.7,UPI
TXN0009299,LN001440,2024-09-25,6879.44,Cheque
TXN0009300,LN001440,2026-04-20,6518.1,Cash
TXN0009301,LN001441,2025-09-17,10664.74,UPI
TXN0009302,LN001441,2025-03-18,9604.15,NEFT
TXN0009303,LN001441,2025-03-02,10640.51,Cash
TXN0009304,LN001442,2025-11-09,7132.03,Cheque
TXN0009305,LN001443,2026-05-21,1566.39,Cheque
TXN0009306,LN001444,2026-02-24,101344.09,Cash
TXN0009307,LN001444,2026-05-04,98591.68,Cash
TXN0009308,LN001444,2025-07-28,115039.15,Cheque
TXN0009309,LN001444,2025-12-26,89320.48,Cash
TXN0009310,LN001444,2024-08-15,123032.73,NACH
TXN0009311,LN001445,2024-12-13,197.92,NEFT
TXN0009312,LN001446,2026-05-16,1040.41,NEFT
TXN0009313,LN001446,2025-11-13,974.37,UPI
TXN0009314,LN001446,2024-08-16,1104.85,Cheque
TXN0009315,LN001446,2024-09-05,881.79,NEFT
TXN0009316,LN001447,2024-10-04,326.88,Cheque
TXN0009317,LN001447,2025-01-31,417.53,Cash
TXN0009318,LN001447,2026-02-24,332.48,UPI
TXN0009319,LN001448,2025-04-04,1497.08,UPI
TXN0009320,LN001448,2024-12-22,1870.4,Cash
TXN0009321,LN001448,2026-02-28,1401.84,Cash
TXN0009322,LN001448,2026-01-23,1632.33,Cash
TXN0009323,LN001448,2025-08-31,1354.8,NEFT
TXN0009324,LN001448,2025-06-25,1571.61,Cash
TXN0009325,LN001448,2026-02-14,1807.45,NEFT
TXN0009326,LN001448,2025-05-08,1399.7,NEFT
TXN0009327,LN001448,2025-08-09,1934.26,UPI
TXN0009328,LN001448,2024-10-27,1948.43,Cheque
TXN0009329,LN001449,2025-07-23,11585.16,Cash
TXN0009330,LN001449,2024-12-11,16459.98,Cheque
TXN0009331,LN001450,2025-09-29,1161.11,NACH
TXN0009332,LN001450,2026-02-17,1053.25,NEFT
TXN0009333,LN001450,2025-01-14,1013.3,NACH
TXN0009334,LN001450,2025-11-25,1217.2,NEFT
TXN0009335,LN001451,2025-10-14,1520.21,Cash
TXN0009336,LN001451,2025-06-29,1348.16,Cheque
TXN0009337,LN001451,2025-02-02,1639.81,Cheque
TXN0009338,LN001452,2024-10-23,6696.76,NEFT
TXN0009339,LN001452,2024-09-21,5793.43,NACH
TXN0009340,LN001452,2025-10-27,6740.4,NEFT
TXN0009341,LN001452,2025-01-06,7248.66,NEFT
TXN0009342,LN001452,2025-09-08,5159.73,NEFT
TXN0009343,LN001452,2025-08-23,5684.82,Cheque
TXN0009344,LN001453,2025-05-29,16425.14,NEFT
TXN0009345,LN001453,2024-09-18,16656.28,Cheque
TXN0009346,LN001453,2024-08-04,16951.03,UPI
TXN0009348,LN001454,2025-02-07,12185.41,Cash
TXN0009349,LN001454,2025-01-31,12084.1,NACH
TXN0009350,LN001454,2024-11-14,11776.81,UPI
TXN0009351,LN001454,2025-03-11,9656.74,Cash
TXN0009352,LN001454,2025-02-10,11316.06,NEFT
TXN0009353,LN001454,2025-08-20,10764.45,NACH
TXN0009354,LN001454,2025-03-28,11380.34,NEFT
TXN0009355,LN001454,2026-02-04,13348.58,Cheque
TXN0009356,LN001454,2025-06-29,11332.34,NEFT
TXN0009357,LN001455,2024-09-08,1597.53,NACH
TXN0009358,LN001455,2026-01-05,1934.53,Cash
TXN0009359,LN001455,2026-02-19,2237.39,NACH
TXN0009360,LN001455,2025-08-01,2205.2,Cheque
TXN0009361,LN001455,2025-01-20,1993.67,Cheque
TXN0009362,LN001456,2026-04-17,23971.51,NACH
TXN0009363,LN001456,2024-12-31,26265.76,NACH
TXN0009364,LN001456,2025-10-21,27316.5,Cash
TXN0009365,LN001456,2025-02-14,31963.93,UPI
TXN0009366,LN001456,2024-09-23,28173.98,Cheque
TXN0009367,LN001456,2024-09-19,28707.66,Cash
TXN0009368,LN001456,2025-02-10,26546.69,UPI
TXN0009369,LN001457,2025-12-30,17955.2,Cheque
TXN0009370,LN001457,2026-06-10,21451.42,NACH
TXN0009371,LN001457,2025-07-15,19026.21,Cash
TXN0009372,LN001457,2025-12-02,22837.34,Cheque
TXN0009373,LN001457,2025-07-20,18737.86,Cheque
TXN0009374,LN001457,2024-10-24,15770.45,NACH
TXN0009375,LN001457,2026-01-18,20457.19,NEFT
TXN0009376,LN001457,2025-04-21,15607.57,Cash
TXN0009377,LN001457,2025-09-03,17162.2,Cash
TXN0009378,LN001457,2025-02-02,17949.47,UPI
TXN0009379,LN001457,2026-01-27,20891.15,NACH
TXN0009380,LN001458,2025-05-10,763.77,NEFT
TXN0009382,LN001459,2025-03-04,11605.61,NACH
TXN0009383,LN001459,2026-03-07,10694.61,NEFT
TXN0009384,LN001459,2024-09-25,12958.2,UPI
TXN0009385,LN001459,2024-10-02,11085.45,UPI
TXN0009386,LN001459,2024-12-26,12014.18,UPI
TXN0009387,LN001459,2025-05-29,9840.58,Cheque
TXN0009388,LN001459,2025-01-26,12244.79,NEFT
TXN0009389,LN001459,2025-10-02,12067.31,UPI
TXN0009390,LN001459,2025-04-14,12879.47,Cheque
TXN0009391,LN001460,2025-02-13,19444.61,UPI
TXN0009392,LN001460,2026-01-21,23399.64,Cheque
TXN0009393,LN001460,2026-01-13,25614.4,NEFT
TXN0009395,LN001460,2025-05-24,23046.88,NACH
TXN0009396,LN001460,2024-09-07,28128.76,Cheque
TXN0009397,LN001460,2024-11-05,23289.05,UPI
TXN0009398,LN001460,2025-06-16,28542.33,NACH
TXN0009399,LN001460,2025-05-10,19664.67,NEFT
TXN0009400,LN001460,2025-06-04,25984.15,NACH
TXN0009401,LN001460,2024-11-11,24676.13,NACH
TXN0009402,LN001461,2025-01-12,834.55,NACH
TXN0009403,LN001461,2026-05-13,991.51,UPI
TXN0009404,LN001461,2026-04-06,710.76,NEFT
TXN0009405,LN001461,2026-05-13,966.53,Cheque
TXN0009406,LN001461,2026-01-31,898.19,Cheque
TXN0009407,LN001461,2024-08-06,753.93,Cash
TXN0009408,LN001461,2026-04-19,968.42,Cash
TXN0009409,LN001461,2025-10-21,810.77,NACH
TXN0009410,LN001461,2026-01-17,939.24,Cheque
TXN0009411,LN001461,2025-05-30,797.26,NACH
TXN0009412,LN001461,2025-11-19,951.49,NACH
TXN0009413,LN001463,2025-01-05,6325.13,UPI
TXN0009414,LN001463,2025-06-07,5136.25,NEFT
TXN0009415,LN001463,2025-02-22,6356.4,UPI
TXN0009416,LN001463,2025-10-10,5256.92,UPI
TXN0009417,LN001463,2026-04-18,5786.07,UPI
TXN0009418,LN001463,2024-09-13,5206.42,Cash
TXN0009419,LN001463,2026-03-14,4850.71,UPI
TXN0009420,LN001463,2025-04-20,5306.2,NACH
TXN0009421,LN001464,2024-10-11,21580.38,NEFT
TXN0009422,LN001464,2024-10-24,21114.02,Cheque
TXN0009423,LN001464,2025-01-29,21283.65,NACH
TXN0009424,LN001464,2026-05-23,19124.14,Cash
TXN0009425,LN001464,2025-03-18,22846.33,Cheque
TXN0009426,LN001464,2026-06-20,23008.86,Cheque
TXN0009427,LN001464,2025-03-04,20062.45,UPI
TXN0009428,LN001464,2025-05-24,24514.04,NEFT
TXN0009429,LN001464,2026-05-31,22496.31,Cash
TXN0009430,LN001464,2026-04-15,23083.52,Cash
TXN0009431,LN001465,2024-09-24,1489.4,NEFT
TXN0009432,LN001465,2026-04-20,1308.42,UPI
TXN0009433,LN001465,2025-07-02,1873.98,UPI
TXN0009434,LN001465,2025-02-02,1845.89,Cash
TXN0009435,LN001466,2026-06-23,298.34,NACH
TXN0009436,LN001466,2026-02-09,333.6,NACH
TXN0009437,LN001466,2025-10-28,373.96,UPI
TXN0009438,LN001466,2026-05-30,372.66,Cash
TXN0009439,LN001466,2024-12-04,401.92,NACH
TXN0009440,LN001466,2024-10-31,300.74,Cheque
TXN0009441,LN001466,2025-12-06,341.44,Cheque
TXN0009442,LN001466,2024-09-03,294.69,NACH
TXN0009443,LN001467,2025-06-27,1870.42,NEFT
TXN0009444,LN001467,2025-11-18,1577.29,NEFT
TXN0009445,LN001467,2025-06-23,2268.57,UPI
TXN0009446,LN001467,2025-07-18,1978.0,NACH
TXN0009447,LN001467,2026-04-02,2230.63,NACH
TXN0009448,LN001468,2026-06-18,133.17,Cheque
TXN0009449,LN001468,2025-08-11,144.0,NEFT
TXN0009450,LN001468,2024-11-14,146.07,NEFT
TXN0009451,LN001468,2024-09-27,154.3,NEFT
TXN0009452,LN001468,2025-06-12,181.2,Cash
TXN0009453,LN001468,2025-05-05,154.29,NEFT
TXN0009454,LN001468,2024-08-19,142.53,NACH
TXN0009455,LN001469,2025-12-26,1359.18,NEFT
TXN0009456,LN001469,2024-10-09,1368.73,NEFT
TXN0009457,LN001469,2025-04-12,1816.67,NEFT
TXN0009458,LN001469,2025-02-22,1609.18,NEFT
TXN0009459,LN001469,2025-06-21,1794.38,Cheque
TXN0009460,LN001469,2025-12-20,1765.49,Cash
TXN0009461,LN001469,2026-04-21,1405.5,Cheque
TXN0009462,LN001469,2025-06-09,1410.46,Cash
TXN0009463,LN001469,2025-08-22,1813.57,Cheque
TXN0009464,LN001469,2025-09-15,1791.15,UPI
TXN0009465,LN001469,2026-02-05,1565.23,Cash
TXN0009466,LN001470,2025-09-29,2453.74,Cheque
TXN0009467,LN001470,2026-04-25,2376.59,NACH
TXN0009468,LN001470,2025-05-18,2702.65,NEFT
TXN0009469,LN001470,2026-06-27,2373.19,NEFT
TXN0009470,LN001470,2026-05-03,2634.05,Cheque
TXN0009471,LN001470,2025-04-18,2857.79,Cash
TXN0009472,LN001470,2026-04-14,2505.71,Cash
TXN0009473,LN001470,2024-10-01,2485.46,Cash
TXN0009474,LN001470,2025-09-12,3421.12,Cash
TXN0009475,LN001470,2024-12-23,3053.82,NACH
TXN0009476,LN001470,2026-02-13,3466.03,Cash
TXN0009477,LN001470,2024-11-06,2770.77,NEFT
TXN0009478,LN001471,2025-08-22,33149.28,Cash
TXN0009479,LN001471,2026-01-25,27299.21,NACH
TXN0009480,LN001471,2024-08-31,32421.14,Cash
TXN0009481,LN001471,2024-12-18,26369.22,NEFT
TXN0009482,LN001471,2025-04-23,24790.41,NEFT
TXN0009483,LN001471,2025-11-11,36299.18,NEFT
TXN0009484,LN001471,2025-01-11,31635.53,Cheque
TXN0009485,LN001471,2025-03-10,36242.33,NEFT
TXN0009486,LN001471,2025-03-22,28898.26,UPI
TXN0009487,LN001471,2024-09-20,28823.4,Cash
TXN0009488,LN001472,2025-03-07,17312.96,UPI
TXN0009489,LN001472,2025-04-22,19515.33,NACH
TXN0009490,LN001472,2024-09-26,18504.01,UPI
TXN0009491,LN001472,2025-05-14,21096.97,UPI
TXN0009492,LN001472,2024-09-22,14607.0,NEFT
TXN0009493,LN001472,2025-12-01,19530.87,NEFT
TXN0009494,LN001472,2024-08-03,16805.77,Cash
TXN0009495,LN001472,2025-09-01,15723.33,Cash
TXN0009496,LN001472,2026-04-09,18104.38,Cash
TXN0009497,LN001472,2026-05-22,18065.93,NEFT
TXN0009498,LN001473,2024-09-14,5907.83,NEFT
TXN0009499,LN001473,2025-07-13,6087.2,NACH
TXN0009500,LN001473,2025-04-27,6657.44,UPI
TXN0009501,LN001473,2025-09-17,6659.23,NACH
TXN0009502,LN001473,2026-05-26,6406.95,NEFT
TXN0009503,LN001473,2025-12-26,5939.71,Cash
TXN0009504,LN001473,2025-04-27,5541.15,Cash
TXN0009505,LN001473,2025-01-30,8211.3,UPI
TXN0009506,LN001473,2025-12-30,8137.38,Cash
TXN0009507,LN001473,2025-12-08,6866.12,NACH
TXN0009508,LN001474,2025-08-23,6004.49,UPI
TXN0009509,LN001474,2026-04-18,5360.15,UPI
TXN0009510,LN001474,2025-03-03,4147.65,NEFT
TXN0009511,LN001475,2025-03-18,27589.53,NACH
TXN0009512,LN001475,2024-11-09,37990.95,NACH
TXN0009513,LN001475,2025-03-08,34264.19,NACH
TXN0009514,LN001475,2024-12-21,37040.86,UPI
TXN0009515,LN001475,2025-10-12,37758.52,Cheque
TXN0009516,LN001475,2025-06-04,31891.67,Cheque
TXN0009517,LN001475,2026-03-12,26688.1,Cheque
TXN0009518,LN001476,2024-08-05,6676.56,Cash
TXN0009519,LN001476,2025-07-26,6305.22,UPI
TXN0009520,LN001476,2025-06-12,6677.97,Cash
TXN0009521,LN001476,2025-05-17,7354.67,NEFT
TXN0009522,LN001476,2025-12-26,6462.73,UPI
TXN0009523,LN001476,2026-05-08,6610.82,NACH
TXN0009524,LN001476,2025-07-11,7462.34,NEFT
TXN0009525,LN001476,2025-08-21,7139.99,NACH
TXN0009526,LN001476,2026-05-04,7528.96,NACH
TXN0009528,LN001476,2025-06-08,8068.45,NEFT
TXN0009529,LN001476,2026-04-22,8961.53,Cash
TXN0009530,LN001477,2025-04-29,1812.0,NEFT
TXN0009531,LN001477,2026-06-02,1804.6,NEFT
TXN0009532,LN001477,2025-05-29,2452.38,UPI
TXN0009533,LN001477,2025-02-20,2154.6,NACH
TXN0009534,LN001477,2025-05-28,2378.11,Cheque
TXN0009535,LN001477,2025-05-20,1904.46,Cheque
TXN0009536,LN001477,2024-08-09,2431.8,NACH
TXN0009537,LN001479,2026-03-18,9135.78,UPI
TXN0009538,LN001479,2026-01-14,8234.77,UPI
TXN0009539,LN001479,2026-05-22,6579.98,NEFT
TXN0009540,LN001479,2026-06-02,9046.57,UPI
TXN0009541,LN001479,2025-06-23,8725.34,NACH
TXN0009542,LN001479,2025-11-01,8595.33,NEFT
TXN0009543,LN001479,2025-12-14,6363.91,Cheque
TXN0009544,LN001479,2025-10-01,8745.57,Cash
TXN0009545,LN001479,2024-12-06,6680.19,UPI
TXN0009546,LN001480,2025-03-08,17913.26,NEFT
TXN0009547,LN001481,2025-08-16,1571.19,Cheque
TXN0009548,LN001481,2025-03-09,1380.88,Cheque
TXN0009549,LN001481,2026-03-31,1622.53,NEFT
TXN0009550,LN001481,2026-01-07,1590.05,UPI
TXN0009551,LN001482,2026-06-20,16380.77,NACH
TXN0009552,LN001482,2024-11-06,20637.79,Cash
TXN0009553,LN001482,2025-12-14,22719.74,UPI
TXN0009554,LN001482,2025-02-01,16792.28,NACH
TXN0009555,LN001482,2025-06-08,20179.72,Cash
TXN0009556,LN001482,2025-07-26,18196.79,NACH
TXN0009557,LN001483,2024-12-29,6344.54,UPI
TXN0009558,LN001483,2026-06-12,5899.29,Cheque
TXN0009559,LN001483,2025-05-22,6072.46,Cash
TXN0009561,LN001483,2026-02-18,7690.88,NACH
TXN0009562,LN001483,2024-11-08,6770.64,NACH
TXN0009563,LN001483,2025-11-10,6450.54,NACH
TXN0009564,LN001483,2025-05-23,6148.77,Cheque
TXN0009565,LN001483,2025-12-22,6550.29,UPI
TXN0009566,LN001484,2025-07-22,40979.57,NACH
TXN0009567,LN001484,2025-01-18,40631.81,Cheque
TXN0009568,LN001484,2024-08-07,42423.1,NEFT
TXN0009569,LN001484,2024-10-20,39186.83,UPI
TXN0009570,LN001484,2025-12-30,37535.1,Cheque
TXN0009571,LN001484,2026-06-02,44018.46,Cash
TXN0009572,LN001484,2026-04-04,48945.43,Cheque
TXN0009573,LN001485,2026-02-13,3006.47,NACH
TXN0009574,LN001485,2025-06-01,2838.76,Cheque
TXN0009575,LN001485,2024-12-13,3137.72,UPI
TXN0009576,LN001486,2025-07-20,28907.28,NEFT
TXN0009577,LN001486,2026-04-15,27442.74,NACH
TXN0009578,LN001486,2025-07-07,25183.38,Cash
TXN0009579,LN001486,2026-04-13,28417.64,NEFT
TXN0009580,LN001486,2026-05-22,23722.48,NEFT
TXN0009581,LN001486,2025-03-25,28941.81,NEFT
TXN0009582,LN001487,2025-12-08,2136.19,Cheque
TXN0009583,LN001487,2025-08-20,2084.09,Cash
TXN0009584,LN001488,2026-01-23,20059.71,NACH
TXN0009585,LN001488,2025-06-29,18083.47,Cash
TXN0009586,LN001488,2025-06-23,19970.87,NEFT
TXN0009587,LN001488,2025-08-11,17527.17,Cash
TXN0009589,LN001489,2025-04-16,4007.96,NEFT
TXN0009590,LN001489,2026-04-18,3612.1,NACH
TXN0009591,LN001489,2026-04-04,5128.75,UPI
TXN0009592,LN001489,2025-04-15,5077.8,NACH
TXN0009593,LN001489,2025-03-01,5232.07,UPI
TXN0009594,LN001490,2025-09-04,60411.67,NACH
TXN0009595,LN001490,2026-01-16,59659.87,NACH
TXN0009596,LN001490,2024-12-15,56908.56,UPI
TXN0009597,LN001491,2026-04-03,5290.62,Cheque
TXN0009598,LN001491,2024-11-16,5448.13,UPI
TXN0009599,LN001491,2025-10-12,5697.58,NACH
TXN0009600,LN001491,2025-10-20,7192.45,NACH
TXN0009601,LN001491,2025-01-18,5407.66,NEFT
TXN0009602,LN001491,2025-11-06,7273.87,NACH
TXN0009603,LN001491,2024-11-26,6278.21,NEFT
TXN0009604,LN001491,2025-01-05,6757.97,Cash
TXN0009605,LN001491,2026-05-20,5251.56,Cheque
TXN0009606,LN001491,2025-03-07,5646.72,Cash
TXN0009607,LN001492,2026-06-23,494.74,NACH
TXN0009608,LN001492,2024-08-09,378.96,Cash
TXN0009609,LN001492,2025-03-16,384.04,Cash
TXN0009610,LN001492,2025-03-14,367.5,NEFT
TXN0009611,LN001492,2025-10-22,356.04,NEFT
TXN0009612,LN001492,2025-01-10,373.46,Cheque
TXN0009613,LN001492,2025-11-11,441.87,NACH
TXN0009614,LN001492,2024-09-04,410.6,Cheque
TXN0009615,LN001492,2025-07-22,427.06,NACH
TXN0009616,LN001492,2025-09-16,354.92,UPI
TXN0009617,LN001493,2026-05-19,6557.42,UPI
TXN0009618,LN001493,2025-01-28,6515.25,Cheque
TXN0009619,LN001493,2026-06-21,4730.86,NEFT
TXN0009621,LN001493,2025-01-11,4841.27,Cash
TXN0009622,LN001494,2025-07-18,1230.33,NEFT
TXN0009623,LN001494,2024-10-29,1206.17,Cash
TXN0009624,LN001495,2026-06-19,884.27,NEFT
TXN0009625,LN001495,2025-07-19,681.46,Cheque
TXN0009626,LN001495,2025-02-05,748.47,Cheque
TXN0009627,LN001495,2024-12-17,665.64,NACH
TXN0009628,LN001495,2024-12-28,722.55,UPI
TXN0009629,LN001495,2025-03-05,768.56,NEFT
TXN0009630,LN001495,2026-03-08,625.68,NACH
TXN0009631,LN001495,2026-03-01,827.26,Cash
TXN0009632,LN001495,2025-01-14,774.98,NEFT
TXN0009633,LN001495,2025-09-12,862.02,Cash
TXN0009634,LN001495,2026-03-30,692.24,Cash
TXN0009635,LN001495,2025-07-12,884.68,NACH
TXN0009636,LN001496,2024-10-09,1806.32,NACH
TXN0009637,LN001496,2025-09-19,1758.49,Cheque
TXN0009638,LN001496,2025-09-08,1673.31,NEFT
TXN0009639,LN001496,2026-06-05,1694.08,Cash
TXN0009640,LN001496,2024-10-07,1550.34,NACH
TXN0009641,LN001496,2025-01-16,1319.28,Cheque
TXN0009642,LN001496,2025-09-28,1612.56,Cash
TXN0009643,LN001496,2026-02-28,1634.07,NEFT
TXN0009644,LN001496,2024-09-02,1798.3,Cheque
TXN0009645,LN001496,2025-12-09,1530.8,NEFT
TXN0009646,LN001496,2025-07-04,1368.2,UPI
TXN0009647,LN001496,2024-12-04,1616.56,UPI
TXN0009648,LN001497,2025-07-28,29337.26,NEFT
TXN0009649,LN001497,2025-06-26,21438.55,NACH
TXN0009650,LN001497,2025-05-08,22903.59,NEFT
TXN0009651,LN001497,2026-02-14,25029.35,UPI
TXN0009652,LN001498,2025-07-06,6564.3,Cheque
TXN0009653,LN001498,2024-12-13,6116.66,NEFT
TXN0009654,LN001498,2025-02-07,7068.73,Cash
TXN0009655,LN001498,2026-05-07,8666.96,Cheque
TXN0009656,LN001499,2026-02-27,1339.35,NEFT
TXN0009657,LN001499,2026-02-05,1591.99,Cash
TXN0009658,LN001499,2024-09-29,1810.42,Cash
TXN0009659,LN001499,2025-07-02,1935.6,Cheque
TXN0009660,LN001499,2026-01-15,1956.76,NEFT
TXN0009661,LN001499,2025-10-01,1587.43,Cash
TXN0009662,LN001499,2025-08-28,1933.76,Cheque
TXN0009663,LN001499,2025-08-21,1334.07,NACH
TXN0009664,LN001500,2024-11-02,31878.57,Cheque
TXN0009665,LN001500,2025-01-19,30680.81,UPI
TXN0009666,LN001500,2024-09-28,26115.7,NEFT
TXN0009667,LN001500,2024-08-15,29108.57,NEFT
TXN0009668,LN001500,2025-12-18,24722.93,NEFT
TXN0009669,LN001500,2026-06-13,33337.65,UPI
TXN0009670,LN001500,2025-07-03,27373.89,Cash
TXN0009671,LN001500,2026-01-13,30486.92,UPI
TXN0009672,LN001500,2025-05-09,25062.19,NACH
TXN0009673,LN001500,2026-04-20,25612.35,NEFT
TXN0009674,LN001501,2025-04-15,51727.06,Cheque
TXN0009675,LN001501,2024-11-01,47597.31,Cheque
TXN0009676,LN001501,2025-06-26,51208.67,NACH
TXN0009677,LN001501,2025-08-31,39692.3,Cash
TXN0009678,LN001501,2026-05-25,37422.5,UPI
TXN0009679,LN001501,2025-01-05,43274.82,Cheque
TXN0009680,LN001501,2026-04-26,43129.59,Cash
TXN0009681,LN001501,2025-01-07,37602.02,Cheque
TXN0009682,LN001501,2025-11-14,47253.84,UPI
TXN0009683,LN001501,2024-08-20,40832.08,NACH
TXN0009684,LN001501,2025-11-14,37799.43,Cheque
TXN0009685,LN001501,2026-03-28,40316.98,Cash
TXN0009686,LN001502,2026-03-02,11928.18,NEFT
TXN0009687,LN001502,2026-04-20,12685.71,UPI
TXN0009688,LN001503,2026-06-10,3222.89,UPI
TXN0009689,LN001503,2025-07-05,3279.64,NEFT
TXN0009690,LN001504,2024-11-19,10567.94,Cash
TXN0009691,LN001504,2025-06-09,14400.68,UPI
TXN0009692,LN001504,2026-05-25,14470.01,NEFT
TXN0009693,LN001504,2025-03-26,13258.07,Cash
TXN0009694,LN001504,2025-10-01,9968.56,UPI
TXN0009695,LN001504,2025-09-23,12534.98,Cheque
TXN0009696,LN001504,2025-10-09,12990.24,Cash
TXN0009697,LN001504,2025-02-27,14795.76,UPI
TXN0009698,LN001504,2026-05-19,14802.74,UPI
TXN0009699,LN001504,2026-03-21,14118.66,Cash
TXN0009700,LN001504,2026-01-26,10196.82,UPI
TXN0009701,LN001505,2025-10-20,7992.54,NACH
TXN0009702,LN001505,2024-09-20,7070.72,NEFT
TXN0009704,LN001505,2026-03-31,6514.66,UPI
TXN0009705,LN001505,2025-02-16,6277.79,NEFT
TXN0009706,LN001505,2024-08-27,6666.35,Cheque
TXN0009707,LN001506,2025-04-29,673.85,UPI
TXN0009708,LN001506,2024-09-22,739.82,Cheque
TXN0009709,LN001506,2024-08-24,896.93,Cash
TXN0009710,LN001506,2025-06-19,639.66,NACH
TXN0009711,LN001506,2025-10-28,675.1,Cheque
TXN0009712,LN001506,2026-01-12,667.02,UPI
TXN0009713,LN001506,2025-08-27,754.26,Cash
TXN0009714,LN001507,2026-05-04,81610.53,NEFT
TXN0009715,LN001508,2026-06-29,1513.49,NEFT
TXN0009716,LN001508,2024-09-07,1494.07,UPI
TXN0009717,LN001508,2025-06-13,2029.99,NEFT
TXN0009718,LN001508,2026-03-24,2007.01,NEFT
TXN0009719,LN001508,2025-08-30,1415.21,NACH
TXN0009721,LN001508,2025-10-17,1849.22,Cash
TXN0009722,LN001508,2025-09-25,1927.4,NEFT
TXN0009723,LN001508,2024-11-28,1737.12,Cash
TXN0009724,LN001508,2025-04-18,2083.14,NACH
TXN0009725,LN001509,2026-04-08,603.02,Cheque
TXN0009726,LN001510,2026-06-05,11194.58,NACH
TXN0009727,LN001510,2026-01-13,12007.1,NEFT
TXN0009728,LN001510,2026-06-07,12273.8,NACH
TXN0009729,LN001510,2026-02-11,14636.55,UPI
TXN0009730,LN001510,2025-10-12,12826.06,UPI
TXN0009731,LN001511,2025-08-30,203.41,NACH
TXN0009732,LN001511,2025-06-27,239.49,Cash
TXN0009733,LN001511,2025-11-26,240.35,Cheque
TXN0009734,LN001512,2026-01-29,23558.67,UPI
TXN0009735,LN001512,2025-11-11,20648.73,Cheque
TXN0009736,LN001512,2025-05-27,20938.33,NACH
TXN0009737,LN001512,2024-11-16,21554.82,Cash
TXN0009738,LN001512,2025-06-27,22005.95,UPI
TXN0009739,LN001512,2025-06-23,20933.56,UPI
TXN0009740,LN001512,2025-10-21,17772.88,Cheque
TXN0009741,LN001512,2024-11-23,22832.2,Cheque
TXN0009742,LN001514,2025-10-19,495.81,Cash
TXN0009743,LN001514,2024-12-17,497.58,Cash
TXN0009744,LN001514,2026-06-28,543.8,NEFT
TXN0009745,LN001514,2025-05-12,508.59,NACH
TXN0009746,LN001514,2026-03-01,513.42,Cheque
TXN0009747,LN001515,2026-05-10,14698.9,NEFT
TXN0009748,LN001515,2025-12-16,10713.3,UPI
TXN0009749,LN001515,2025-02-18,12439.44,NEFT
TXN0009751,LN001515,2025-04-18,11600.5,UPI
TXN0009752,LN001515,2025-07-25,14141.09,Cheque
TXN0009753,LN001515,2024-08-23,13757.69,UPI
TXN0009754,LN001515,2025-07-13,13550.82,UPI
TXN0009755,LN001515,2025-10-13,14926.72,Cash
TXN0009756,LN001515,2026-04-28,11252.41,NEFT
TXN0009757,LN001515,2025-05-21,13623.41,NEFT
TXN0009758,LN001515,2025-07-02,12706.77,NACH
TXN0009759,LN001516,2026-05-31,859.99,UPI
TXN0009760,LN001516,2024-09-19,803.32,Cash
TXN0009761,LN001516,2025-09-21,1076.71,UPI
TXN0009762,LN001516,2026-06-09,965.01,UPI
TXN0009763,LN001516,2025-10-23,1050.33,Cash
TXN0009764,LN001517,2026-03-17,396.87,NACH
TXN0009765,LN001517,2024-11-23,346.14,NEFT
TXN0009766,LN001517,2024-09-22,364.47,Cheque
TXN0009767,LN001518,2025-08-21,16178.29,NEFT
TXN0009768,LN001518,2025-05-06,20195.77,Cash
TXN0009769,LN001518,2024-10-21,13624.69,NACH
TXN0009770,LN001518,2025-06-13,20282.25,Cheque
TXN0009771,LN001519,2024-11-19,2867.27,NACH
TXN0009772,LN001519,2025-09-01,2882.36,UPI
TXN0009773,LN001519,2025-11-15,2382.53,UPI
TXN0009774,LN001519,2025-11-26,2851.24,NACH
TXN0009775,LN001519,2026-05-14,2304.62,NEFT
TXN0009776,LN001519,2026-05-20,1949.34,UPI
TXN0009777,LN001519,2024-12-16,2139.87,NACH
TXN0009778,LN001519,2025-02-04,2833.44,NEFT
TXN0009779,LN001519,2026-03-26,1937.28,NEFT
TXN0009780,LN001519,2025-03-24,2449.3,NACH
TXN0009781,LN001519,2025-06-01,1996.77,Cash
TXN0009782,LN001519,2025-12-08,2199.56,UPI
TXN0009783,LN001520,2024-10-27,16913.43,NEFT
TXN0009784,LN001521,2024-08-20,1125.41,UPI
TXN0009785,LN001521,2024-10-18,1019.75,NACH
TXN0009786,LN001522,2025-06-27,25028.97,Cheque
TXN0009787,LN001523,2025-06-10,2448.79,NEFT
TXN0009788,LN001523,2025-02-26,2706.28,UPI
